x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,y
27,technician,single,professional,no,no,jul,cell,93,7,999,0,1.4,93.918,-42.7,4.96,5228.1,FALSE
46,blue-collar,married,middle,no,no,aug,cell,124,1,999,0,1.4,93.444,-36.1,4.968,5228.1,FALSE
65,retired,married,middle,no,no,jun,cell,579,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,TRUE
54,services,married,primary,no,no,aug,cell,211,1,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
31,unemployed,married,professional,yes,no,may,cell,700,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,FALSE
49,blue-collar,divorced,primary,yes,no,jul,cell,246,1,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
46,self-employed,married,university,yes,no,aug,cell,148,2,999,0,-2.9,92.201,-31.4,0.829,5076.2,FALSE
40,admin,single,high,no,no,may,phone,32,1,999,0,1.1,93.994,-36.4,4.859,5191,FALSE
47,blue-collar,married,high,yes,no,may,phone,269,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
31,blue-collar,married,middle,yes,yes,may,cell,33,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,FALSE
51,blue-collar,married,middle,no,no,apr,cell,541,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,FALSE
55,management,married,university,yes,no,nov,cell,283,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,FALSE
46,blue-collar,married,middle,no,no,may,phone,406,2,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
46,blue-collar,divorced,primary,unknown,unknown,jun,phone,45,9,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
35,technician,married,university,yes,no,may,phone,133,2,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
44,unemployed,married,high,yes,no,aug,cell,284,1,999,0,-2.9,92.201,-31.4,0.873,5076.2,FALSE
38,technician,divorced,high,no,no,nov,phone,59,5,999,0,-0.1,93.2,-42,4.12,5195.8,FALSE
55,blue-collar,married,primary,unknown,unknown,jul,cell,78,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
45,management,single,middle,yes,no,jun,phone,69,1,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
37,blue-collar,married,primary,no,no,apr,cell,180,2,999,1,-1.8,93.075,-47.1,1.445,5099.1,FALSE
53,self-employed,married,university,yes,no,may,phone,232,1,999,0,1.1,93.994,-36.4,4.858,5191,FALSE
36,management,married,university,yes,no,jun,phone,269,1,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
47,management,married,middle,unknown,unknown,jun,phone,282,4,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
41,services,single,high,yes,no,nov,cell,125,3,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
31,admin,single,university,yes,no,nov,cell,114,1,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
55,admin,married,professional,yes,no,aug,cell,348,1,999,0,1.4,93.444,-36.1,4.966,5228.1,FALSE
44,services,married,high,yes,no,nov,cell,46,1,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
43,technician,single,professional,no,no,aug,cell,255,1,999,0,-2.9,92.201,-31.4,0.825,5076.2,FALSE
42,blue-collar,married,primary,yes,yes,apr,cell,110,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,FALSE
53,entrepreneur,divorced,university,no,no,nov,cell,93,1,999,0,-0.1,93.2,-42,4.191,5195.8,FALSE
32,entrepreneur,single,university,yes,no,jul,cell,192,3,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
77,management,married,unknown,yes,no,aug,cell,160,1,3,6,-1.7,94.027,-38.3,0.905,4991.6,TRUE
51,blue-collar,married,professional,yes,no,sep,cell,86,1,999,0,-3.4,92.379,-29.8,0.819,5017.5,FALSE
33,blue-collar,married,middle,no,yes,jul,phone,9,1,999,0,-1.7,94.215,-40.3,0.827,4991.6,FALSE
27,blue-collar,single,middle,no,no,jul,cell,656,3,999,0,1.4,93.918,-42.7,4.958,5228.1,TRUE
37,technician,married,university,yes,no,may,phone,8,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
49,management,married,university,no,no,jun,phone,21,1,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
56,retired,divorced,primary,no,yes,jul,cell,246,3,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
60,retired,divorced,primary,no,yes,may,phone,237,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
30,admin,single,university,no,no,aug,cell,255,1,999,0,1.4,93.444,-36.1,4.966,5228.1,FALSE
35,admin,married,professional,yes,no,may,cell,115,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,FALSE
32,admin,single,university,no,no,apr,cell,670,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,FALSE
32,technician,married,high,no,no,may,cell,56,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,FALSE
25,technician,married,high,yes,no,may,phone,153,3,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
40,admin,single,high,yes,no,may,cell,24,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,FALSE
41,blue-collar,married,middle,yes,no,may,phone,581,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
51,technician,married,primary,no,no,may,phone,250,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
62,management,divorced,high,no,no,aug,cell,405,1,999,0,-2.9,92.201,-31.4,0.861,5076.2,TRUE
33,entrepreneur,married,university,yes,no,jul,phone,35,2,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
43,admin,single,high,no,no,jun,phone,73,1,999,0,1.4,94.465,-41.8,4.958,5228.1,FALSE
33,technician,married,high,no,yes,jun,phone,60,9,999,0,1.4,94.465,-41.8,4.865,5228.1,FALSE
31,admin,single,high,yes,no,nov,cell,63,1,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
31,blue-collar,married,primary,no,no,nov,cell,588,2,999,1,-0.1,93.2,-42,4.021,5195.8,FALSE
51,entrepreneur,married,middle,no,no,aug,cell,135,1,999,0,1.4,93.444,-36.1,4.967,5228.1,FALSE
37,services,married,middle,yes,no,may,cell,166,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,FALSE
36,services,single,high,no,no,jul,cell,399,17,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
35,housemaid,divorced,middle,no,no,nov,cell,60,1,999,1,-0.1,93.2,-42,4.12,5195.8,FALSE
37,entrepreneur,married,primary,yes,no,jul,cell,254,1,999,0,1.4,93.918,-42.7,4.96,5228.1,FALSE
51,services,married,high,yes,no,jul,phone,596,3,999,0,1.4,93.918,-42.7,4.962,5228.1,TRUE
33,admin,single,university,yes,no,nov,cell,152,1,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
31,admin,married,high,no,no,jul,cell,293,1,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
54,blue-collar,married,primary,yes,no,aug,cell,43,3,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
33,technician,divorced,high,yes,no,may,cell,175,1,999,1,-1.8,92.893,-46.2,1.291,5099.1,FALSE
38,blue-collar,single,middle,no,no,may,phone,252,5,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
35,self-employed,married,university,no,no,jul,cell,109,3,999,0,1.4,93.918,-42.7,4.958,5228.1,FALSE
29,management,single,university,no,no,jun,phone,342,2,999,0,1.4,94.465,-41.8,4.864,5228.1,FALSE
26,admin,single,university,no,no,may,phone,90,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
55,admin,divorced,high,unknown,unknown,apr,cell,278,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,FALSE
26,blue-collar,single,middle,yes,no,jun,phone,184,3,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
35,housemaid,married,high,yes,no,may,phone,82,7,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
26,services,divorced,primary,no,no,may,phone,186,1,999,0,1.1,93.994,-36.4,4.855,5191,FALSE
35,technician,single,university,yes,yes,may,cell,310,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,FALSE
29,services,divorced,high,yes,no,may,cell,323,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,FALSE
35,entrepreneur,married,university,yes,no,jul,phone,82,3,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
37,blue-collar,divorced,middle,yes,no,jul,cell,194,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
56,services,married,high,no,no,aug,cell,149,2,999,0,1.4,93.444,-36.1,4.964,5228.1,FALSE
47,admin,married,university,unknown,unknown,aug,cell,1231,2,999,0,1.4,93.444,-36.1,4.964,5228.1,TRUE
41,services,married,unknown,no,no,nov,cell,64,5,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
23,technician,single,high,no,yes,may,cell,1129,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,TRUE
26,blue-collar,married,professional,no,no,may,cell,1071,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,TRUE
30,admin,single,high,no,yes,jul,cell,68,2,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
43,admin,married,high,yes,no,jun,phone,44,2,999,0,1.4,94.465,-41.8,4.967,5228.1,FALSE
52,services,married,high,yes,no,may,phone,140,1,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
35,blue-collar,married,primary,yes,no,apr,cell,113,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,FALSE
31,blue-collar,married,high,yes,no,jul,cell,45,2,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
48,blue-collar,married,primary,no,no,may,cell,109,1,12,1,-1.8,92.893,-46.2,1.334,5099.1,FALSE
32,blue-collar,married,professional,yes,no,may,cell,115,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,FALSE
34,blue-collar,married,primary,no,no,may,phone,248,3,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
37,technician,married,professional,yes,no,aug,cell,414,1,999,0,-2.9,92.201,-31.4,0.884,5076.2,TRUE
38,blue-collar,married,primary,yes,yes,may,phone,120,3,999,0,1.1,93.994,-36.4,4.858,5191,FALSE
36,services,married,high,yes,no,jun,phone,241,2,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
38,technician,single,university,no,no,may,phone,1015,1,999,0,1.1,93.994,-36.4,4.856,5191,TRUE
27,unemployed,married,primary,yes,no,jul,cell,62,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
46,services,married,middle,no,no,jul,cell,630,2,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
40,management,married,primary,yes,no,jun,phone,229,6,999,0,1.4,94.465,-41.8,4.864,5228.1,FALSE
33,technician,divorced,university,yes,yes,jul,cell,260,1,999,0,1.4,93.918,-42.7,4.958,5228.1,FALSE
52,unemployed,married,unknown,no,no,may,phone,472,3,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
30,blue-collar,married,primary,yes,no,nov,cell,77,2,999,0,-0.1,93.2,-42,4.12,5195.8,FALSE
26,blue-collar,single,high,yes,no,jul,cell,460,3,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
49,services,married,high,yes,no,may,phone,166,1,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
31,blue-collar,single,middle,yes,no,jul,cell,184,2,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
47,entrepreneur,married,university,yes,no,apr,cell,282,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,FALSE
31,admin,single,university,no,no,nov,cell,434,2,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
45,blue-collar,married,middle,no,no,jun,phone,119,1,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
41,admin,single,high,no,no,may,phone,168,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
26,admin,married,high,yes,yes,jun,cell,142,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,FALSE
33,management,married,university,no,no,may,cell,364,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,FALSE
32,blue-collar,married,middle,no,no,may,cell,18,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,FALSE
32,services,married,high,no,yes,apr,cell,340,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,FALSE
57,housemaid,married,primary,yes,no,may,cell,215,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,FALSE
32,admin,single,university,no,no,jul,cell,306,2,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
38,services,married,middle,unknown,unknown,may,phone,114,1,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
32,management,single,university,unknown,unknown,may,phone,315,1,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
46,admin,divorced,university,yes,yes,aug,cell,121,1,999,0,1.4,93.444,-36.1,4.966,5228.1,FALSE
41,admin,married,university,yes,no,aug,cell,6,5,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
28,services,married,high,no,no,may,phone,498,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
34,technician,married,high,no,no,aug,cell,256,8,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
45,admin,married,university,no,no,sep,cell,394,1,999,0,-3.4,92.379,-29.8,0.797,5017.5,FALSE
54,housemaid,married,primary,no,no,jul,cell,164,4,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
49,services,married,high,yes,no,may,phone,191,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
37,admin,married,high,no,no,may,phone,868,1,999,0,1.1,93.994,-36.4,4.864,5191,FALSE
57,retired,married,university,yes,yes,jul,cell,1062,4,999,0,1.4,93.918,-42.7,4.962,5228.1,TRUE
29,admin,married,primary,no,no,may,cell,58,3,999,0,-1.8,92.893,-46.2,1.25,5099.1,FALSE
47,services,married,high,yes,no,may,phone,127,1,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
47,housemaid,single,primary,no,no,jun,phone,241,1,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
35,admin,divorced,university,no,no,may,phone,94,3,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
45,admin,married,university,no,yes,nov,cell,158,1,999,1,-3.4,92.649,-30.1,0.715,5017.5,FALSE
25,student,single,unknown,no,no,jul,cell,170,1,999,0,-2.9,92.469,-33.6,1.044,5076.2,FALSE
33,admin,single,university,no,no,mar,cell,427,1,6,2,-1.8,93.369,-34.8,0.646,5008.7,TRUE
57,blue-collar,divorced,primary,yes,no,jul,cell,256,5,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
41,technician,married,university,yes,no,aug,cell,95,2,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
32,blue-collar,single,middle,no,no,jul,cell,316,1,999,0,1.4,93.918,-42.7,4.957,5228.1,FALSE
31,admin,single,university,no,no,aug,cell,121,1,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
34,admin,married,university,yes,no,may,cell,351,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,FALSE
48,admin,married,high,no,no,nov,cell,1061,4,999,0,-0.1,93.2,-42,4.12,5195.8,TRUE
36,technician,single,professional,no,no,jul,phone,237,7,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
30,management,married,high,no,no,aug,cell,65,2,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
27,blue-collar,single,middle,yes,no,jul,phone,236,2,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
44,blue-collar,married,middle,no,no,may,phone,472,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
34,services,married,middle,no,no,jul,cell,604,1,999,0,-1.7,94.215,-40.3,0.84,4991.6,TRUE
39,blue-collar,single,primary,no,no,may,phone,122,6,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
41,technician,single,professional,no,no,may,phone,139,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
31,blue-collar,married,primary,yes,no,may,cell,796,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,FALSE
56,admin,divorced,unknown,no,no,may,phone,114,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
47,technician,married,primary,no,no,sep,cell,164,2,6,3,-1.1,94.199,-37.5,0.882,4963.6,FALSE
33,admin,married,university,yes,no,may,cell,164,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,FALSE
51,blue-collar,married,primary,yes,no,may,cell,211,1,999,1,-1.8,92.893,-46.2,1.291,5099.1,FALSE
30,technician,single,university,yes,no,jun,phone,405,3,999,0,1.4,94.465,-41.8,4.96,5228.1,FALSE
48,admin,divorced,university,no,no,may,cell,1062,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,TRUE
44,blue-collar,married,middle,yes,no,jun,phone,147,1,999,0,1.4,94.465,-41.8,4.865,5228.1,FALSE
54,unemployed,married,middle,yes,no,nov,cell,127,1,999,1,-0.1,93.2,-42,4.153,5195.8,FALSE
28,technician,single,high,yes,no,jul,cell,662,1,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
61,management,married,university,yes,no,aug,cell,209,2,4,2,-2.9,92.201,-31.4,0.869,5076.2,TRUE
26,unemployed,single,university,yes,no,apr,phone,300,3,999,0,-1.8,93.075,-47.1,1.423,5099.1,TRUE
48,admin,married,professional,yes,no,may,phone,178,1,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
42,admin,divorced,university,yes,no,may,phone,130,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
30,blue-collar,single,middle,yes,no,nov,cell,71,2,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
88,retired,divorced,primary,yes,yes,mar,cell,82,2,999,0,-1.8,92.843,-50,1.663,5099.1,FALSE
31,admin,divorced,university,yes,no,aug,cell,367,2,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
40,technician,divorced,university,no,no,aug,cell,207,3,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
28,student,single,unknown,yes,no,aug,phone,268,3,999,0,-2.9,92.201,-31.4,0.825,5076.2,FALSE
33,admin,married,high,no,yes,may,phone,357,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
30,blue-collar,married,middle,yes,yes,may,phone,117,1,999,0,1.1,93.994,-36.4,4.855,5191,FALSE
31,admin,married,university,no,no,aug,cell,141,5,999,0,1.4,93.444,-36.1,4.966,5228.1,FALSE
35,admin,married,professional,no,yes,apr,cell,34,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,FALSE
42,services,married,high,yes,no,may,phone,304,4,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
28,admin,married,university,no,no,jun,phone,249,2,999,0,1.4,94.465,-41.8,4.865,5228.1,FALSE
40,blue-collar,married,primary,yes,no,jul,cell,480,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
51,admin,single,university,yes,yes,jun,cell,263,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,FALSE
36,technician,married,unknown,no,no,may,phone,105,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
55,management,single,unknown,no,yes,jul,cell,342,2,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
29,technician,single,professional,no,yes,jul,cell,178,2,15,2,-1.7,94.215,-40.3,0.876,4991.6,TRUE
43,technician,single,university,yes,no,jul,cell,534,1,999,0,1.4,93.918,-42.7,4.958,5228.1,FALSE
38,technician,divorced,high,yes,no,nov,phone,137,4,999,1,-0.1,93.2,-42,4.12,5195.8,FALSE
38,technician,married,professional,no,no,mar,cell,92,1,999,0,-1.8,92.843,-50,1.757,5099.1,FALSE
29,blue-collar,single,high,yes,no,may,phone,174,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
42,admin,divorced,high,yes,no,may,cell,304,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,FALSE
33,admin,single,university,yes,no,jun,cell,313,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,TRUE
26,services,single,middle,yes,no,jun,phone,205,3,999,0,1.4,94.465,-41.8,4.865,5228.1,FALSE
40,management,married,university,no,no,aug,cell,94,3,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
38,admin,single,university,yes,no,aug,cell,116,1,999,0,-2.9,92.201,-31.4,0.881,5076.2,FALSE
34,technician,married,university,no,no,may,phone,116,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
32,services,single,high,yes,no,may,phone,158,3,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
46,admin,single,high,no,no,aug,cell,329,2,9,4,-1.7,94.027,-38.3,0.904,4991.6,FALSE
27,admin,married,university,yes,no,jun,cell,262,3,999,0,-1.7,94.055,-39.8,0.72,4991.6,FALSE
34,technician,single,university,yes,yes,jul,cell,1065,1,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
31,admin,single,university,yes,no,may,phone,569,3,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
53,entrepreneur,divorced,university,yes,no,nov,cell,68,1,999,0,-0.1,93.2,-42,4.191,5195.8,FALSE
47,services,married,university,yes,no,may,phone,63,9,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
35,blue-collar,single,unknown,yes,no,may,phone,152,1,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
31,student,single,university,no,no,oct,cell,508,1,999,0,-1.1,94.601,-49.5,1.043,4963.6,TRUE
40,technician,single,university,yes,no,nov,cell,139,2,3,1,-3.4,92.649,-30.1,0.714,5017.5,FALSE
33,admin,single,high,yes,no,jun,cell,74,2,999,0,-2.9,92.963,-40.8,1.262,5076.2,FALSE
27,admin,single,university,yes,no,apr,cell,401,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,FALSE
51,unemployed,married,primary,yes,no,jun,cell,79,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,FALSE
38,admin,single,high,yes,no,apr,cell,332,2,999,1,-1.8,93.075,-47.1,1.466,5099.1,FALSE
39,management,divorced,university,yes,no,jul,cell,732,1,999,0,1.4,93.918,-42.7,4.962,5228.1,TRUE
51,unemployed,married,middle,yes,no,may,phone,66,1,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
52,blue-collar,single,middle,yes,no,nov,cell,77,3,999,0,-0.1,93.2,-42,4.153,5195.8,FALSE
40,admin,married,high,no,no,may,phone,160,3,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
30,admin,married,university,no,no,apr,cell,161,1,999,0,-1.8,93.075,-47.1,1.423,5099.1,TRUE
37,admin,divorced,high,no,yes,may,cell,461,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,FALSE
46,services,married,high,no,no,apr,cell,146,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,FALSE
31,blue-collar,married,middle,no,no,may,cell,242,2,999,2,-1.8,92.893,-46.2,1.334,5099.1,FALSE
35,blue-collar,divorced,middle,no,no,jun,phone,52,3,999,0,1.4,94.465,-41.8,4.96,5228.1,FALSE
40,admin,married,university,yes,no,may,phone,404,7,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
30,blue-collar,married,middle,no,no,jul,cell,189,1,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
34,blue-collar,married,primary,no,no,may,cell,168,3,999,0,-1.8,92.893,-46.2,1.334,5099.1,FALSE
58,housemaid,married,primary,no,no,may,phone,324,3,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
39,technician,single,high,yes,no,aug,cell,124,6,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
35,technician,single,professional,yes,no,aug,cell,536,3,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
47,entrepreneur,married,university,no,no,may,cell,376,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,FALSE
43,blue-collar,married,middle,yes,no,jul,phone,24,1,999,0,1.4,93.918,-42.7,4.966,5228.1,FALSE
37,student,single,university,no,no,may,phone,149,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,FALSE
33,management,married,university,yes,no,may,phone,316,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
44,blue-collar,single,university,yes,yes,jul,cell,70,2,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
35,admin,married,university,yes,no,nov,cell,60,1,999,0,-0.1,93.2,-42,4.12,5195.8,FALSE
26,blue-collar,single,primary,no,yes,may,cell,54,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,FALSE
26,admin,single,high,yes,no,apr,phone,170,3,999,0,-1.8,93.075,-47.1,1.415,5099.1,TRUE
32,technician,married,university,no,no,nov,cell,223,1,999,0,-0.1,93.2,-42,4.12,5195.8,FALSE
45,admin,married,high,no,no,aug,cell,135,1,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
25,student,married,university,no,no,jun,cell,191,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,TRUE
57,blue-collar,married,primary,no,no,may,phone,164,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
31,blue-collar,married,middle,yes,no,nov,cell,157,2,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
33,admin,single,high,yes,no,may,cell,281,3,999,1,-1.8,92.893,-46.2,1.334,5099.1,FALSE
25,blue-collar,married,middle,no,no,may,phone,149,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
33,technician,divorced,professional,yes,no,jul,cell,72,4,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
33,admin,single,university,yes,no,aug,cell,25,1,999,0,1.4,93.444,-36.1,4.964,5228.1,FALSE
28,admin,single,high,yes,no,mar,cell,131,4,999,0,-1.8,92.843,-50,1.538,5099.1,FALSE
50,management,married,primary,no,no,jun,phone,847,3,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
33,blue-collar,single,primary,yes,no,nov,cell,451,1,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
70,admin,married,primary,no,no,sep,cell,111,1,3,1,-3.4,92.379,-29.8,0.77,5017.5,FALSE
36,admin,divorced,university,yes,no,jun,phone,112,3,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
